GENEID	GSM461177_untreat_paired
FBGN0265832	2
FBGN0262575	0
FBTI0062279	0
FBGN0052817	0
FBGN0030230	591
FBGN0265868	0
FBTI0061169	1
FBGN0030003	374
FBGN0265613	0
FBTI0019597	1
FBTI0063305	0
FBGN0029737	868
FBGN0261524	1130
FBTI0019560	0
FBTI0059650	0
FBGN0001087	1147
FBGN0086367	10
FBGN0030853	590
FBGN0030104	0
FBGN0029756	101
FBGN0087008	3665
FBGN0265139	0
FBTI0061333	0
FBGN0015773	32
FBGN0030410	67
FBGN0031126	279
FBGN0031037	282
FBGN0086368	0
FBGN0284435	7
FBTI0062825	2
FBGN0040353	0
FBGN0029864	2
FBGN0004367	426
FBGN0030778	1
FBGN0027791	612
FBGN0001565	1503
FBGN0003656	1070
FBGN0264676	23
FBGN0015926	185
FBTI0063528	0
FBGN0029839	0
FBTI0060076	0
FBGN0283451	1582
FBGN0267447	0
FBTI0062437	0
FBGN0264975	2495
FBGN0262967	4
FBGN0261793	1263
FBGN0031141	0
FBGN0266096	1
FBGN0263212	0
FBGN0029968	66
FBTI0060713	0
FBTI0019612	8
FBGN0030161	0
FBGN0030770	4
FBGN0265986	0
FBGN0030570	0
FBGN0001092	4941
FBGN0030009	0
FBGN0011983	0
FBTI0063606	0
FBGN0250788	7855
FBGN0030510	266
FBTI0060709	0
FBGN0266434	0
FBGN0286869	0
FBTI0019058	4
FBTI0060486	0
FBTI0060181	0
FBGN0030017	101
FBGN0053666	0
FBGN0031111	3
FBGN0031074	14
FBGN0029504	860
FBGN0265454	0
FBGN0259242	17
FBGN0029665	76
FBGN0031093	271
FBGN0040375	247
FBTI0061777	0
FBTI0064105	0
FBTI0062787	2
FBGN0030545	144
FBGN0030960	166
FBGN0083010	0
FBGN0030575	25
FBGN0004050	548
FBTI0019615	3
FBGN0029813	34
FBGN0002579	6747
FBTI0060501	0
FBGN0267965	0
FBTI0019603	0
FBGN0024361	16
FBGN0029885	231
FBTI0061674	3
FBGN0022710	109
FBTI0019606	0
FBGN0029851	24
FBGN0003996	32
FBGN0263211	0
FBGN0030425	2
FBGN0266263	0
FBGN0030509	0
FBGN0004687	1763
FBGN0023177	1073
FBTI0060556	0
FBTI0061668	0
FBGN0052493	0
FBTI0062917	0
FBGN0015615	1135
FBGN0027546	0
FBGN0263830	1
FBTR0309576_DF_NRG	0
FBTI0063545	0
FBGN0028686	1330
FBGN0267071	0
FBGN0263665	22
FBGN0052588	0
FBGN0030089	1757
FBGN0069938	0
FBTI0061168	0
FBGN0085350	44
FBGN0085446	2336
FBTI0063604	0
FBTR0309746_DF_NRG	0
FBTI0019625	68
FBGN0082924	0
FBGN0029816	0
FBTI0063327	0
FBGN0083011	0
FBTI0062761	0
FBGN0004648	744
FBGN0030396	14
FBGN0031020	1475
FBGN0030595	0
FBGN0025387	3
FBGN0030005	3
FBGN0000233	0
FBGN0030403	805
FBGN0027537	2448
FBGN0030522	150
FBGN0266280	0
FBGN0029929	232
FBGN0267059	0
FBGN0030607	18
FBGN0040347	78
FBTI0063589	0
FBGN0030983	1
FBGN0264449	297
FBGN0259699	0
FBGN0030660	103
FBTI0062861	0
FBGN0030120	15
FBTR0309741_DF_NRG	0
FBGN0004198	3472
FBGN0053221	2
FBGN0002873	0
FBGN0267176	0
FBGN0023540	103
FBGN0052821	0
FBTI0019630	2
FBTI0061943	0
FBGN0261592	34207
FBGN0030641	25
FBGN0030336	1013
FBTI0063008	0
FBGN0030668	140
FBGN0267033	4054
FBGN0040340	544
FBGN0003086	0
FBGN0261675	0
FBTI0019690	0
FBTI0019732	1
FBTI0060042	0
FBGN0259677	78
FBGN0000152	153
FBGN0029966	0
FBGN0029903	2643
FBGN0265916	0
FBGN0027335	7283
FBGN0263257	68
FBTI0059938	0
FBGN0267084	0
FBGN0053491	0
FBGN0001189	803
FBTI0059953	0
FBGN0040345	2
FBGN0029589	0
FBGN0052600	0
FBGN0250862	2
FBGN0030881	3
FBGN0001330	304
FBGN0030955	2244
FBGN0047095	5
FBGN0267514	1
FBGN0262409	1
FBTI0019087	0
FBGN0004045	0
FBGN0030832	0
FBTR0472796_DF_NRG	0
FBTI0063326	0
FBTI0019675	0
FBGN0027329	3796
FBGN0026313	1409
FBGN0029722	8
FBGN0030122	267
FBTI0060518	1
FBGN0004391	987
FBTI0059708	0
FBTR0309616_DF_NRG	0
FBTI0062994	0
FBGN0024251	8
FBGN0267021	1
FBGN0030620	0
FBTI0061357	0
FBGN0264268	0
FBGN0029825	49
FBGN0267068	0
FBTI0019084	8
FBGN0267161	0
FBTI0061165	2
FBGN0025616	4
FBGN0025645	0
FBGN0030298	0
FBGN0015380	3
FBGN0266023	0
FBGN0266027	0
FBGN0263049	0
FBGN0031250	74
FBTR0304384_DF_NRG	0
FBTI0019854	0
FBGN0032878	1
FBGN0026324	115
FBGN0031255	36
FBGN0266224	1
FBGN0053878	0
FBTI0063456	0
FBGN0267986	6
FBGN0262960	0
FBGN0003448	0
FBTI0064057	0
FBTI0060272	0
FBTI0064281	0
FBGN0031268	66
FBTR0304352_DF_NRG	0
FBGN0032294	0
FBTI0019256	0
FBGN0262413	0
FBGN0028858	0
FBGN0031733	1
FBTI0060243	0
FBGN0032416	0
FBGN0053848	0
FBGN0032929	377
FBTI0063319	0
FBTI0019146	0
FBTI0059712	0
FBGN0020906	0
FBGN0012017	1
FBGN0000056	0
FBGN0265805	0
FBTI0019800	0
FBGN0031238	141
FBGN0266215	0
FBGN0031462	0
FBGN0032744	64
FBTI0019805	0
FBGN0010314	147
FBGN0027496	578
FBGN0001987	363
FBGN0031306	1
FBGN0086037	2
RR48345_TRANSPOSABLE_ELEMENT	8
FBGN0032169	126
FBTI0059639	0
FBGN0045852	1739
FBGN0053552	2
FBTI0062233	0
FBGN0031231	86
FBGN0028645	0
FBGN0032363	2209
FBGN0031875	313
FBGN0267292	0
FBGN0265810	4
FBGN0032067	0
FBGN0028979	332
FBTI0019221	2
FBGN0032030	353
FBGN0032626	0
FBTI0060282	0
FBGN0266824	0
FBGN0031675	32
FBGN0266304	0
FBGN0032348	734
FBGN0032973	10
FBGN0031410	0
FBGN0051643	0
FBGN0065107	0
FBTI0019118	0
FBGN0266896	0
FBGN0032040	642
FBGN0265688	0
FBGN0266222	0
FBTI0064137	0
FBTI0060565	0
FBGN0032800	169
FBGN0032084	20
FBGN0031454	0
FBGN0053730	0
FBGN0264815	113
FBGN0262200	0
FBGN0264868	0
FBGN0023388	1003
FBGN0003386	12
FBGN0264952	3
FBGN0085211	0
FBGN0031488	153
FBGN0266324	0
FBGN0086347	3902
FBGN0051663	3
FBTI0061378	0
FBGN0032124	0
FBGN0011859	0
FBTI0062985	0
FBGN0013323	5
FBGN0264996	0
FBGN0003046	3
FBTI0064121	0
FBGN0031295	0
FBGN0265910	0
FBGN0266901	0
FBGN0053834	0
FBTI0019858	0
FBGN0053858	0
FBGN0028532	0
FBGN0031388	5
FBGN0032785	152
FBGN0265788	0
FBGN0264556	14
FBGN0004611	327
FBGN0011860	0
FBTI0063648	0
FBTI0019171	0
FBGN0266871	0
FBGN0010612	730
FBGN0264441	0
FBTI0060865	0
FBGN0266070	0
FBGN0259230	0
FBGN0027779	1357
FBGN0263133	206
FBTI0019860	0
FBGN0265791	0
FBTI0064218	0
FBGN0265679	0
FBGN0032549	0
FBGN0266798	0
FBGN0032420	58
FBGN0031264	5
FBGN0052982	928
FBTI0060340	7
FBTI0062821	2
FBTI0062121	0
FBGN0264448	4
FBGN0263582	10
FBGN0032335	0
FBGN0031286	212
FBGN0053117	0
FBGN0031873	70
FBGN0032377	24
FBGN0027363	1328
FBGN0031492	666
FBGN0032598	134
FBTI0060689	0
FBTI0063630	1
FBGN0032020	292
FBGN0032601	182
FBTI0060557	5
FBGN0011863	0
FBGN0032336	0
FBGN0031986	0
FBGN0032721	561
FBGN0266157	0
FBGN0262191	0
FBTI0063610	1
FBGN0031876	102
FBGN0267488	1281
FBGN0032262	11
FBGN0263050	0
FBTI0060131	0
FBGN0031837	2
FBTI0019181	0
FBGN0051755	235
FBGN0031389	1311
FBTI0062122	0
RR49017_TRANSPOSABLE_ELEMENT	0
FBGN0031695	7
FBGN0032462	0
FBGN0267915	3
FBGN0020503	972
FBTI0062181	0
FBGN0053642	9
FBGN0010263	9
FBGN0262445	0
FBGN0032285	0
FBGN0286889	0
FBGN0002855	0
FBGN0053877	0
FBGN0266428	0
FBGN0053838	0
FBGN0001170	2
FBGN0032086	0
FBGN0040097	0
FBTI0062911	8
FBGN0004872	563
FBGN0032513	427
FBTR0309745_DF_NRG	0
FBGN0026391	0
FBGN0264864	3
FBGN0031239	13
FBGN0028903	1
FBGN0031654	1
FBGN0053735	0
FBTI0019259	0
FBTI0062950	0
FBTI0060635	47
FBTI0062912	62
FBGN0032219	6
FBGN0051849	33
FBGN0011559	0
FBGN0053852	0
FBGN0266844	0
FBGN0263971	0
FBGN0004419	796
FBTI0019144	0
FBGN0031320	120
FBGN0032100	2
FBGN0031734	5
FBGN0028430	687
FBTI0060304	0
FBGN0015664	917
FBGN0263765	1
FBGN0031455	0
FBGN0000228	548
FBGN0032850	1
FBTI0019228	0
FBGN0032143	1
FBGN0002121	2222
FBGN0004584	1030
FBGN0259111	1496
FBGN0043854	122
FBGN0032899	822
FBGN0263916	1020
FBGN0263536	0
FBGN0000153	15
FBGN0262359	0
FBTI0063622	0
FBTI0019836	0
FBTI0062928	9
FBGN0028425	2482
FBGN0283440	0
FBGN0053888	0
FBGN0262743	2354
FBGN0261089	21
FBGN0032522	0
FBTI0064055	0
FBGN0264087	1
FBGN0031893	281
FBGN0051885	7
FBGN0031456	315
FBTR0472770_DF_NRG	0
FBGN0082936	0
FBGN0031854	1
FBTI0062849	0
FBGN0263843	2
FBGN0001983	0
FBTI0062263	3
FBGN0028987	0
FBTI0019877	0
FBGN0283659	85
FBTI0060301	0
FBGN0031542	1
FBGN0042187	0
FBTI0062802	6
FBGN0027600	1
FBTR0472777_DF_NRG	0
FBGN0028572	230
FBTI0060159	1
FBGN0053899	0
FBGN0263842	0
FBTI0061155	0
FBTR0304220_DF_NRG	0
FBGN0262947	15
FBGN0264266	0
FBGN0040099	722
FBGN0053511	9
FBTI0064250	0
FBGN0263080	0
FBGN0031466	4
FBGN0267743	0
FBGN0053871	0
FBGN0032602	11
FBGN0063389	0
FBGN0085374	0
FBGN0041723	30
FBGN0053883	0
FBTI0059810	0
FBGN0032305	1208
FBGN0032136	191
FBGN0085339	28
FBGN0042092	74
FBGN0032167	129
FBGN0032293	124
FBGN0032053	118
FBGN0250903	0
FBGN0024734	229
FBGN0031592	1
FBGN0053120	16
FBTI0019098	0
FBGN0032780	12
FBGN0053922	0
FBGN0011865	0
FBGN0032175	0
FBGN0260954	0
FBGN0264545	0
FBTI0062931	2
FBGN0051797	0
FBGN0031459	705
FBTI0060284	1
FBGN0263649	4
FBTI0064076	0
FBTI0019188	0
FBGN0001992	3
FBTI0063673	0
FBGN0015772	478
FBGN0032244	168
FBGN0032109	0
FBGN0262272	0
FBTI0062818	0
FBGN0010520	75
FBGN0003270	0
FBGN0031610	54
FBGN0053826	0
FBGN0022069	644
FBGN0032480	907
FBGN0261871	0
FBGN0031697	2
FBGN0031390	1698
FBTI0062268	0
FBGN0001942	39052
FBGN0011985	0
FBGN0266318	0
FBGN0267268	0
FBTI0059647	1
FBGN0031620	5
FBTI0062954	3
FBTI0062976	0
FBTI0063690	1
FBGN0086758	5849
FBTI0063493	0
FBTI0019797	0
FBGN0265907	0
FBGN0264867	0
FBGN0264349	1
FBGN0266843	0
FBGN0032717	1369
FBGN0031313	1217
FBGN0032520	39
FBGN0032318	0
FBTI0063586	0
FBTI0019749	5
FBGN0266369	338
FBGN0263327	0
FBGN0263982	0
FBGN0004620	0
FBGN0003444	243
FBGN0052831	288
FBGN0051908	1104
FBGN0259151	2
FBGN0032882	462
FBGN0053890	0
FBGN0266160	0
FBGN0266140	0
FBGN0031450	1112
FBGN0010398	65
FBTI0062269	0
FBGN0014127	600
FBGN0261068	253
FBGN0051665	0
FBGN0265995	0
FBTI0059982	0
FBGN0267927	2
FBTI0059635	0
FBGN0031834	35
FBGN0262002	4
FBGN0021856	339
FBGN0032153	20
FBGN0015924	1064
FBGN0031700	0
FBTI0060338	0
FBGN0032205	63
FBTI0060370	0
FBTI0062647	0
FBGN0031314	232
FBGN0051824	0
FBTR0309607_DF_NRG	0
FBTI0062724	0
FBGN0031579	4
FBGN0266910	0
FBGN0086673	5
FBGN0265070	0
FBTI0062176	0
FBTI0061431	0
FBGN0032399	38
FBGN0040228	110
FBTI0062208	1
FBGN0000114	3
FBGN0051955	290
FBGN0032514	1386
FBTI0062930	0
FBGN0031791	0
FBGN0265452	0
FBGN0267267	0
FBGN0015399	3908
FBGN0250835	0
FBTI0019234	8
FBGN0026379	176
FBGN0032805	87
FBGN0032125	0
FBGN0265794	0
FBGN0260446	0
FBGN0032101	359
FBGN0028515	887
FBGN0001991	3
FBGN0000351	21
FBGN0085477	0
FBGN0263866	0
FBTI0059747	0
FBTI0019236	0
FBGN0040972	0
FBGN0262456	0
FBTI0060558	0
FBGN0053928	2
FBGN0032486	114
FBGN0031611	162
FBGN0265816	0
FBGN0266169	0
FBGN0032479	2844
FBGN0031530	226
FBGN0053296	0
FBGN0264993	0
FBGN0267255	0
FBGN0053731	0
FBTI0019792	0
FBTI0062262	0
FBTI0060722	0
FBTI0062929	0
FBGN0267282	0
FBGN0032857	1
FBGN0031710	230
FBGN0266221	0
FBGN0261055	2
FBGN0032740	0
FBGN0000250	1493
FBGN0031653	0
FBGN0264994	0
FBGN0031805	2732
FBGN0032376	1
FBGN0053728	0
FBGN0001075	36
FBGN0262001	1
FBGN0051971	0
FBGN0031437	650
FBTI0060175	7
FBTI0062130	1
FBGN0032404	0
FBGN0028902	3
FBTI0019791	0
FBGN0263564	0
FBGN0086357	2643
FBGN0024689	487
FBTI0019205	3
FBGN0051954	0
RR48902_TRANSPOSABLE_ELEMENT	3
FBGN0032770	0
FBGN0028852	1
FBGN0032858	159
FBTI0060356	1
FBGN0031668	0
FBTI0060559	0
FBGN0043841	10850
FBGN0032116	1
FBGN0004915	275
FBGN0052987	0
FBTI0063417	0
FBGN0032809	7
FBGN0265687	0
FBGN0031769	764
FBGN0263846	1
FBTI0062087	0
FBGN0031560	3
FBGN0032034	101
FBGN0032881	102
FBGN0265909	0
FBGN0267285	0
FBGN0032635	331
FBGN0032586	2343
FBGN0031782	408
FBGN0031638	226
FBTR0472734_DF_NRG	0
FBGN0032979	1770
FBGN0015271	141
FBGN0051729	1915
FBGN0265585	0
FBTI0064139	0
FBGN0024314	978
FBGN0053851	0
FBTI0060095	0
FBGN0032688	366
FBGN0051787	0
FBGN0015320	790
FBGN0266838	0
FBGN0031312	428
FBGN0261054	0
FBGN0028942	6
FBGN0032517	397
FBGN0015031	510
FBTI0019218	0
FBGN0015376	212
FBTI0060901	0
FBGN0032968	159
FBGN0032699	914
FBGN0027490	333
FBGN0026196	1345
FBGN0284253	1606
FBGN0032161	26
FBGN0003936	0
FBGN0265582	1
FBGN0032799	374
FBGN0261787	1348
FBGN0086856	101
FBGN0265992	0
FBGN0267006	2
FBGN0262782	1559
FBTR0304213_DF_NRG	0
FBGN0032820	176
FBTI0019104	2
FBGN0000273	1865
FBTR0309735_DF_NRG	0
FBGN0053810	0
FBGN0032789	1
FBTI0019190	2
FBGN0264872	0
FBGN0026398	1
FBGN0052829	4
FBTI0059683	0
FBGN0031413	71
FBGN0053903	0
FBTI0019265	1
FBGN0264368	0
FBTI0060026	0
FBGN0032406	0
FBGN0028944	0
FBGN0003502	601
FBTI0019847	7
FBGN0032731	2606
FBGN0264443	0
FBGN0053315	1
FBTI0060590	0
FBGN0284220	3483
FBTI0062723	0
FBGN0261560	1251
FBGN0267005	1
FBGN0020414	6062
FBGN0085204	0
FBGN0032603	177
FBGN0263333	0
FBGN0032171	81
FBGN0032322	149
FBGN0259989	0
FBGN0051678	2331
FBGN0262878	0
FBGN0004858	34
FBTI0061526	0
FBTI0062012	0
FBGN0054011	0
FBGN0265254	2
FBGN0032083	26
FBGN0002985	0
FBGN0032385	0
FBTI0061379	0
FBGN0028912	0
FBGN0031910	2
FBGN0028694	882
FBGN0083038	0
FBGN0028513	57
FBGN0054003	119
FBGN0051914	0
FBGN0262243	0
FBTI0062801	4
FBGN0032733	0
FBGN0053640	10
FBTI0060303	0
FBTI0062803	0
FBGN0283728	50
FBGN0032193	40
FBTR0304515_DF_NRG	0
FBGN0261836	18881
FBGN0263320	0
FBTI0019193	34
FBGN0003942	11543
FBGN0053643	3
FBGN0043825	0
FBTI0062156	0
FBGN0031979	21
FBGN0032004	715
FBGN0266209	1
FBGN0032768	0
FBGN0000251	2
FBGN0267330	1729
FBTI0062248	0
FBGN0032178	22
FBTI0063488	1
FBGN0264874	0
FBGN0031799	535
FBGN0031702	1
FBGN0031275	1
FBGN0264353	0
FBGN0032701	350
FBGN0083036	0
FBGN0053893	0
FBGN0032130	256
FBGN0262126	2267
FBGN0266449	1062
FBGN0032769	0
FBGN0266328	15
FBTI0063691	0
FBGN0031883	1030
FBGN0267254	0
FBGN0032163	8
FBGN0058006	57
FBGN0065110	0
FBTI0060322	0
FBGN0032650	0
FBGN0267726	0
FBGN0032378	1382
FBGN0032833	2460
FBTI0019142	0
FBGN0051807	3
FBGN0032835	0
FBGN0026141	0
FBTI0062988	8
FBGN0031723	0
FBGN0053898	0
FBGN0031219	45
FBGN0040717	1
FBGN0265072	0
FBTI0063777	0
FBGN0287630	0
FBGN0040723	1
FBTI0060186	0
FBGN0264351	0
FBTI0063511	0
FBGN0028878	0
FBGN0264745	0
FBGN0032198	1050
FBGN0052984	83
FBTI0062155	0
FBGN0262194	0
FBTR0309710_DF_NRG	0
FBGN0053129	1735
FBTI0019180	0
FBGN0011737	384
FBGN0032439	0
FBGN0032817	1996
FBGN0263561	0
FBGN0051694	1209
FBGN0032620	150
FBGN0032751	0
FBGN0261831	0
FBGN0000406	262
FBGN0085203	19
FBGN0000120	0
FBGN0031818	590
FBTR0304473_DF_NRG	0
FBTI0019240	0
FBTI0059702	0
FBTI0060094	4
FBTI0019138	1
FBGN0032524	171
FBGN0261999	11
FBGN0051675	21
FBTI0019184	15
FBGN0032475	919
FBGN0266886	0
FBGN0264253	1
FBTI0063042	0
FBTI0062955	0
FBGN0031244	124
FBGN0031256	762
FBGN0266870	0
FBGN0032506	0
FBGN0263654	0
FBGN0040104	3
FBGN0031304	1167
FBGN0031533	0
FBGN0086038	19
FBGN0005664	1
FBTR0472743_DF_NRG	0
FBGN0032477	304
FBGN0014076	0
FBGN0031573	77
FBGN0003983	1
FBGN0031252	255
FBGN0032405	19
FBGN0259959	0
FBGN0031830	622
FBGN0266322	14
FBTI0019114	5
FBGN0264346	0
FBTI0019169	0
FBGN0031637	965
FBGN0267269	0
FBGN0263870	2
FBGN0262148	11
FBGN0266832	0
FBGN0042175	23
FBGN0032677	0
FBGN0265954	2
FBGN0031762	179
FBGN0263019	4
FBGN0266316	17
FBGN0267928	0
FBGN0031676	180
FBGN0022153	1800
FBGN0032264	703
FBGN0002931	59
FBGN0026760	7
FBTI0063643	0
FBGN0015808	440
FBGN0032869	39
FBTI0060373	1
FBTI0019095	1
FBGN0265946	2
FBGN0032965	63
FBGN0041182	1421
FBGN0031663	366
FBGN0085370	2412
FBGN0032247	43
FBGN0264870	1
FBTR0445490_DF_NRG	0
FBGN0031515	8
FBGN0261983	778
FBGN0262177	0
FBGN0031265	278
FBGN0032969	0
FBGN0031283	0
FBGN0266907	0
FBGN0266223	11
FBGN0040964	71
FBTR0309611_DF_NRG	0
FBGN0020880	0
FBTI0063318	0
FBTI0064126	0
FBGN0032058	0
FBGN0031716	4
FBGN0083032	1
FBGN0025881	0
FBGN0032050	1461
FBTI0063762	0
FBGN0266308	15
FBTR0304392_DF_NRG	0
FBGN0015338	412
FBTI0060053	7
FBTI0064213	0
FBGN0028838	0
FBGN0031693	138
FBGN0265817	0
FBGN0026756	0
FBTI0060389	0
FBGN0262333	0
FBGN0250844	0
FBGN0267992	471
FBGN0020376	35
FBGN0003979	0
FBGN0263648	4
FBGN0032456	5319
FBGN0031597	68
FBGN0266220	0
FBTI0063665	0
FBGN0267996	0
FBGN0002938	0
FBGN0010395	420
FBGN0261349	10
FBGN0259717	0
FBTI0062254	29
FBGN0028866	0
FBGN0021796	1521
FBGN0032135	116
FBTI0019760	0
FBGN0261567	0
FBGN0032029	247
FBGN0032230	13
FBTI0064171	0
FBGN0262460	3
FBGN0064225	60902
FBGN0040959	2
FBGN0032088	3
FBTI0019168	0
FBGN0266022	0
FBGN0032487	82
FBGN0001994	2164
FBGN0053808	0
FBTI0062033	0
FBGN0032658	0
FBTI0019795	0
FBGN0000559	68643
FBGN0026147	445
FBGN0032078	2675
FBGN0031866	0
FBGN0262213	0
FBGN0262886	11
FBGN0265949	0
FBGN0264370	0
FBGN0031851	323
FBGN0025686	0
FBGN0032523	0
FBGN0019982	381
FBGN0266025	0
FBGN0031345	0
FBTI0019103	0
FBTI0019852	1
FBGN0053811	0
FBGN0032693	63
FBGN0028889	0
FBGN0267011	0
FBGN0266212	2
FBGN0028886	60
FBGN0000392	0
FBGN0002593	15028
FBTR0472774_DF_NRG	0
FBGN0262543	0
FBGN0031881	139
FBGN0265683	0
FBTI0064049	0
FBTI0019210	1
FBGN0265587	0
FBTI0062913	0
FBTI0063664	0
FBGN0028945	0
FBGN0265813	0
FBGN0275432	0
FBGN0031959	3
FBGN0032189	107
FBGN0002525	3153
FBGN0264672	159
FBGN0051851	0
FBTI0063043	2
FBTI0060348	0
FBGN0051803	4
FBGN0053905	0
FBGN0261683	0
FBTI0059794	6
FBTR0304430_DF_NRG	0
FBGN0032445	104
FBGN0051860	0
FBGN0014859	3
FBTI0062118	0
FBGN0031518	11
FBGN0016926	589
FBGN0032812	443
FBTI0059745	33
FBGN0267276	0
FBGN0032779	1693
FBGN0021906	1608
FBGN0028530	125
FBTI0019108	0
FBTI0059816	0
FBGN0032859	2455
FBGN0027550	182
FBGN0031835	0
FBGN0011291	130
FBGN0264261	0
FBGN0053002	157
FBGN0032670	29
FBGN0265672	0
FBTI0062249	0
FBTR0304206_DF_NRG	0
FBTI0063555	1
FBGN0032815	959
FBGN0250907	265
FBTI0063504	2
FBGN0011283	4
FBGN0032484	0
FBGN0085380	0
FBGN0045486	0
FBTI0019206	0
FBGN0000318	542
FBTI0019833	0
FBTI0064298	0
FBGN0032763	56
FBGN0028939	20
FBGN0031420	435
FBTI0062150	0
FBGN0265080	0
FBGN0263330	0
FBGN0266831	0
FBGN0051814	0
FBGN0031501	3
FBTI0064199	1
FBTI0019251	1
FBGN0266878	0
FBGN0082938	0
FBGN0031478	318
FBGN0267260	0
FBGN0032292	501
FBTI0064195	0
FBGN0284414	0
FBGN0032482	2538
FBGN0032280	0
FBTI0059701	0
FBGN0031804	0
FBGN0032104	0
FBGN0031815	427
FBGN0053648	0
FBGN0051612	133
FBGN0053746	0
FBGN0262097	0
FBGN0032896	0
FBGN0032260	7
FBGN0053923	0
FBGN0032961	1660
FBGN0041184	591
FBGN0032236	309
FBGN0265680	0
FBGN0266020	4
FBGN0265821	0
FBGN0053872	0
FBTI0019165	0
FBGN0265968	0
FBTI0059821	0
FBGN0028880	1
FBGN0067311	0
FBGN0266874	0
FBGN0000464	102
FBGN0001086	723
FBGN0043362	1019
FBGN0259950	0
FBGN0264434	0
FBGN0031877	75
FBGN0263469	1
FBGN0031485	135
FBGN0039958	421
FBGN0053318	0
FBGN0031422	33
FBGN0031235	3
FBTI0063613	0
FBGN0031662	460
FBGN0053901	0
FBGN0040950	0
FBGN0053891	0
FBTI0019756	60
FBTI0019842	0
FBGN0015000	573
FBGN0032281	0
FBGN0053801	0
FBGN0032069	0
FBGN0032600	1259
FBTI0019244	8
FBTI0060286	0
FBGN0086041	0
FBGN0032299	0
FBGN0266913	0
FBGN0032940	2047
FBTI0059642	20
FBGN0028949	0
FBGN0260228	0
FBGN0031323	1
FBGN0031324	0
FBGN0266138	0
FBGN0031296	13
FBGN0053727	0
FBGN0000320	0
FBGN0266151	0
FBGN0266366	0
FBGN0264438	0
FBGN0032640	1292
FBGN0266882	0
FBGN0032431	4
FBGN0262033	0
FBGN0266912	0
FBTR0304386_DF_NRG	0
FBGN0284413	0
FBGN0004507	900
FBGN0266821	0
FBGN0260454	0
FBGN0051840	0
FBGN0053322	0
FBGN0028644	1
FBTI0064312	0
FBGN0032006	7885
FBGN0028541	1099
FBGN0031972	241
FBTI0019130	0
FBGN0003866	1548
FBGN0259998	0
FBGN0264296	3
FBGN0263873	770
FBTI0063507	0
FBGN0031483	390
FBGN0004868	2360
FBTI0019217	0
FBGN0031273	0
FBGN0053841	0
FBGN0265148	0
FBGN0265586	0
FBGN0027094	3931
FBGN0032372	0
FBGN0032434	3
FBGN0028919	118
FBTR0472703_DF_NRG	0
FBGN0053310	0
FBGN0031489	616
FBGN0031498	85
FBTI0060677	0
RR48810_TRANSPOSABLE_ELEMENT	0
FBGN0031646	8
FBGN0051716	1641
FBGN0051864	40
FBGN0283531	31
FBGN0040705	0
FBGN0031607	448
FBGN0065104	0
FBGN0266325	0
FBGN0031836	650
FBTR0304244_DF_NRG	0
FBTI0063022	0
FBGN0031430	0
FBGN0032437	1
FBGN0264433	0
FBGN0045501	0
FBTI0062692	0
FBGN0261881	159
FBGN0265085	0
FBGN0083029	0
FBGN0032284	0
FBGN0031548	44
FBGN0031720	0
FBTI0019232	1
FBGN0051939	0
FBGN0286913	0
FBTI0019750	11
FBGN0266319	15
FBGN0265997	0
FBGN0032614	0
FBTI0060618	1
FBGN0022023	4305
FBGN0028913	0
FBTR0304524_DF_NRG	0
FBGN0028507	383
FBTI0060585	0
FBGN0031351	34
FBGN0024248	556
FBGN0264888	2
FBTI0060126	0
FBTI0062085	0
FBGN0031399	542
FBGN0266037	0
FBGN0051604	0
FBTI0064162	0
FBGN0250837	0
FBGN0045487	0
FBGN0031277	0
FBGN0266153	0
FBTI0060561	0
FBGN0261805	2
FBTI0059653	18
FBTI0060388	0
FBGN0085201	0
FBTI0064129	0
FBGN0026778	0
FBTI0060331	16
FBGN0265686	0
FBGN0262406	0
FBTI0062180	0
FBGN0265583	0
FBGN0264371	0
FBGN0266150	1
FBGN0032685	9
FBGN0032454	1420
FBGN0015316	16
FBGN0031865	10
FBGN0015609	6
FBGN0086036	0
FBGN0041097	0
FBGN0032988	737
FBGN0031636	1
FBTI0063350	0
FBGN0284244	0
FBGN0003209	637
FBTI0019207	0
FBGN0267012	1
FBGN0032811	130
FBTR0472775_DF_NRG	0
FBGN0262352	0
FBGN0040079	385
FBGN0263555	4
FBTI0063486	2
FBGN0284224	0
FBGN0031728	2
FBTI0019830	9
FBGN0031463	0
FBGN0032055	1
FBGN0053829	0
FBGN0031859	0
FBGN0083023	0
FBGN0031975	22
FBGN0031301	3
FBGN0032748	1231
FBGN0263354	1
FBTI0064164	0
FBGN0086039	0
FBGN0051942	0
FBTR0304428_DF_NRG	0
FBTI0019160	6
FBGN0263847	3
FBTI0061506	0
FBGN0024183	2648
FBTR0304498_DF_NRG	0
FBGN0032375	1
FBGN0032910	7
FBTI0059744	0
FBGN0259984	5062
FBTI0060615	2
FBTR0304183_DF_NRG	0
FBGN0264362	0
FBGN0267735	1
FBGN0264447	0
FBGN0032888	1
FBGN0032709	0
FBGN0083026	0
FBGN0267259	4
FBTI0060884	0
FBGN0264295	0
FBGN0032824	0
FBGN0032268	0
FBGN0032536	0
FBGN0031649	1
FBGN0286891	0
FBTI0059715	0
FBTI0062267	0
FBGN0051943	0
FBGN0032682	0
FBTI0019164	0
FBGN0032048	1
